stock_code,market,tag,tag_type,confidence,is_primary,source,evidence,evidence_url,updated_at
02101,HK,媒体及娱乐,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511497
02101,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511504
02102,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.511546
02102,HK,工业工程,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.511554
02102,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511564
02102,HK,工业工程,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511571
02105,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.511613
02105,HK,药品及生物科技,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.511620
02105,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511630
02105,HK,药品及生物科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511637
02105,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511644
02107,HK,地产业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.511685
02107,HK,地产,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.511692
02107,HK,地产业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511703
02107,HK,地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511709
02107,HK,房地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511716
02108,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.511759
02108,HK,旅游及消闲设施,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.511766
02108,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511777
02108,HK,旅游及消闲设施,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511784
02108,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511791
02110,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.511833
02110,HK,建筑,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.511840
02110,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511851
02110,HK,建筑,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511858
02111,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.511901
02111,HK,纺织及服饰,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.511909
02111,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511920
02111,HK,纺织及服饰,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511927
02111,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511934
02112,HK,原材料业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.511978
02112,HK,一般金属及矿石,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.511986
02112,HK,原材料业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.511996
02112,HK,一般金属及矿石,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512003
02112,HK,资源材料,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512010
02113,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512052
02113,HK,建筑,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512060
02113,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512070
02113,HK,建筑,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512077
02116,HK,原材料业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512118
02116,HK,原材料,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512126
02116,HK,原材料业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512137
02116,HK,原材料,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512143
02116,HK,资源材料,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512150
02119,HK,必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512192
02119,HK,食物饮品,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512200
02119,HK,必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512210
02119,HK,食物饮品,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512217
02120,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512259
02120,HK,其他医疗保健,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512266
02120,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512277
02120,HK,其他医疗保健,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512284
02120,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512290
02121,HK,资讯科技业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512333
02121,HK,软件服务,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512340
02121,HK,资讯科技业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512352
02121,HK,软件服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512359
02121,HK,科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512366
02122,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512409
02122,HK,专业零售,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512417
02122,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512427
02122,HK,专业零售,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512435
02122,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512442
02125,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512485
02125,HK,媒体及娱乐,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512492
02125,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512502
02125,HK,媒体及娱乐,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512509
02125,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512516
02126,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512558
02126,HK,药品及生物科技,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512565
02126,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512576
02126,HK,药品及生物科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512583
02126,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512590
02127,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512633
02127,HK,家庭电器及用品,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512641
02127,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512652
02127,HK,家庭电器及用品,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512659
02127,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512666
02128,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512708
02128,HK,建筑,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512716
02128,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512726
02128,HK,建筑,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512733
02129,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512774
02129,HK,工用运输,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512781
02129,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512791
02129,HK,工用运输,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512798
02130,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512838
02130,HK,工用运输,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512846
02130,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512856
02130,HK,工用运输,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512862
02131,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512903
02131,HK,媒体及娱乐,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512910
02131,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512921
02131,HK,媒体及娱乐,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512928
02131,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512936
02132,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.512977
02132,HK,建筑,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.512984
02132,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.512994
02132,HK,建筑,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513002
02135,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513042
02135,HK,其他医疗保健,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513050
02135,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513060
02135,HK,其他医疗保健,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513067
02135,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513075
02136,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513117
02136,HK,专业零售,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513125
02136,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513135
02136,HK,专业零售,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513142
02136,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513149
02137,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513191
02137,HK,药品及生物科技,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513198
02137,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513209
02137,HK,药品及生物科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513216
02137,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513222
02138,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513265
02138,HK,其他医疗保健,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513272
02138,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513283
02138,HK,其他医疗保健,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513290
02138,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513297
02139,HK,金融业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513339
02139,HK,银行,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513347
02139,HK,金融业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513357
02139,HK,银行,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513364
02139,HK,金融服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513371
02142,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513417
02142,HK,药品及生物科技,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513424
02142,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513435
02142,HK,药品及生物科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513442
02142,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513448
02145,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513491
02145,HK,其他医疗保健,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513498
02145,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513509
02145,HK,其他医疗保健,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513516
02145,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513524
02146,HK,地产业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513565
02146,HK,地产,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513572
02146,HK,地产业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513583
02146,HK,地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513590
02146,HK,房地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513596
02147,HK,必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513637
02147,HK,食物饮品,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513645
02147,HK,必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513655
02147,HK,食物饮品,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513662
02149,HK,资讯科技业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513704
02149,HK,半导体,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513711
02149,HK,资讯科技业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513722
02149,HK,半导体,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513729
02149,HK,科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513735
02150,HK,非必需性消费,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513777
02150,HK,旅游及消闲设施,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513784
02150,HK,非必需性消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513794
02150,HK,旅游及消闲设施,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513801
02150,HK,消费,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513809
02152,HK,地产业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513850
02152,HK,地产,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513858
02152,HK,地产业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513869
02152,HK,地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513875
02152,HK,房地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513882
02153,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513923
02153,HK,工业工程,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513930
02153,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513940
02153,HK,工业工程,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.513947
02155,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.513989
02155,HK,工业工程,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.513996
02155,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514007
02155,HK,工业工程,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514014
02156,HK,地产业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514054
02156,HK,地产,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514062
02156,HK,地产业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514072
02156,HK,地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514079
02156,HK,房地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514086
02157,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514128
02157,HK,药品及生物科技,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514136
02157,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514147
02157,HK,药品及生物科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514153
02157,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514160
02158,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514203
02158,HK,其他医疗保健,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514211
02158,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514221
02158,HK,其他医疗保健,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514228
02158,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514235
02159,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514278
02159,HK,其他医疗保健,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514286
02159,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514297
02159,HK,其他医疗保健,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514303
02159,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514311
02160,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514353
02160,HK,其他医疗保健,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514360
02160,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514371
02160,HK,其他医疗保健,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514378
02160,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514385
02161,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514428
02161,HK,药品及生物科技,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514437
02161,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514448
02161,HK,药品及生物科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514455
02161,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514461
02162,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514503
02162,HK,药品及生物科技,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514511
02162,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514521
02162,HK,药品及生物科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514528
02162,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514535
02163,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514575
02163,HK,建筑,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514582
02163,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514592
02163,HK,建筑,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514599
02165,HK,地产业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514642
02165,HK,地产,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514650
02165,HK,地产业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514660
02165,HK,地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514667
02165,HK,房地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514674
02166,HK,资讯科技业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514716
02166,HK,半导体,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514724
02166,HK,资讯科技业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514735
02166,HK,半导体,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514741
02166,HK,科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514749
02167,HK,资讯科技业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514790
02167,HK,软件服务,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514797
02167,HK,资讯科技业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514807
02167,HK,软件服务,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514814
02167,HK,科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514821
02168,HK,地产业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514864
02168,HK,地产,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514871
02168,HK,地产业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514882
02168,HK,地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514889
02168,HK,房地产,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514896
02169,HK,工业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.514939
02169,HK,工用运输,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.514946
02169,HK,工业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514957
02169,HK,工用运输,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.514963
02170,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.515005
02170,HK,药品及生物科技,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.515013
02170,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.515024
02170,HK,药品及生物科技,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.515031
02170,HK,医药医疗,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.515038
02171,HK,医疗保健业,industry,0.9,True,akshare_eastmoney_company_profile,industry_l1,,2026-06-04T05:58:00.515080
02171,HK,药品及生物科技,industry,0.92,True,akshare_eastmoney_company_profile,industry_l2,,2026-06-04T05:58:00.515088
02171,HK,医疗保健业,theme,0.75,False,akshare_eastmoney_company_profile,theme_tags,,2026-06-04T05:58:00.515099
