stock_code,market,exchange,asset_type,name,current_price,close_price,open_price,high,low,volume,market_cap,pe_ratio,pb_ratio,dividend_yield,total_shares,circulating_shares,week_52_high,week_52_low,industry_l1,industry_l2,industry_l3,theme_tags,industry_source,industry_updated_at,instrument_type,is_fund_like,tradable_flag,instrument_source,instrument_updated_at,source,ingest_time
02656,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:05.499382,common_stock,False,True,,,,
02657,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:05.507796,common_stock,False,True,,,,
02658,HK,,,,,,,,,,,,,,,,,,资讯科技业,半导体,,港股;资讯科技业;半导体;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:05.516888,common_stock,False,True,,,,
02659,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:05.518356,common_stock,False,True,,,,
02660,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:05.540781,common_stock,False,True,,,,
02661,HK,,,,,,,,,,,,,,,,,,非必需性消费,媒体及娱乐,,港股;非必需性消费;媒体及娱乐;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:05.551790,common_stock,False,True,,,,
02663,HK,,,,,,,,,,,,,,,,,,工业,建筑,,港股;工业;建筑,akshare_eastmoney_company_profile,2026-06-02T14:23:05.552877,common_stock,False,True,,,,
02665,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:05.606337,common_stock,False,True,,,,
02666,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:05.592913,common_stock,False,True,,,,
02668,HK,,,,,,,,,,,,,,,,,,工业,工用支援,,港股;工业;工用支援,akshare_eastmoney_company_profile,2026-06-02T14:23:05.614872,common_stock,False,True,,,,
02669,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:05.641533,common_stock,False,True,,,,
02670,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:05.680830,common_stock,False,True,,,,
02671,HK,,,,,,,,,,,,,,,,,,工业,建筑,,港股;工业;建筑,akshare_eastmoney_company_profile,2026-06-02T14:23:05.704186,common_stock,False,True,,,,
02673,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:05.721975,common_stock,False,True,,,,
02675,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:05.713547,common_stock,False,True,,,,
02676,HK,,,,,,,,,,,,,,,,,,资讯科技业,半导体,,港股;资讯科技业;半导体;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:05.764956,common_stock,False,True,,,,
02677,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:05.762327,common_stock,False,True,,,,
02678,HK,,,,,,,,,,,,,,,,,,非必需性消费,纺织及服饰,,港股;非必需性消费;纺织及服饰;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:05.780524,common_stock,False,True,,,,
02680,HK,,,,,,,,,,,,,,,,,,金融业,其他金融,,港股;金融业;其他金融;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:05.781941,common_stock,False,True,,,,
02682,HK,,,,,,,,,,,,,,,,,,工业,工用运输,,港股;工业;工用运输,akshare_eastmoney_company_profile,2026-06-02T14:23:05.795418,common_stock,False,True,,,,
02683,HK,,,,,,,,,,,,,,,,,,非必需性消费,纺织及服饰,,港股;非必需性消费;纺织及服饰;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:05.807184,common_stock,False,True,,,,
02685,HK,,,,,,,,,,,,,,,,,,非必需性消费,专业零售,,港股;非必需性消费;专业零售;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:05.817493,common_stock,False,True,,,,
02687,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:05.819563,common_stock,False,True,,,,
02688,HK,,,,,,,,,,,,,,,,,,公用事业,公用事业,,港股;公用事业;高股息,akshare_eastmoney_company_profile,2026-06-02T14:23:05.925271,common_stock,False,True,,,,
02689,HK,,,,,,,,,,,,,,,,,,原材料业,原材料,,港股;原材料业;原材料;资源材料,akshare_eastmoney_company_profile,2026-06-02T14:23:05.916605,common_stock,False,True,,,,
02691,HK,,,,,,,,,,,,,,,,,,金融业,其他金融,,港股;金融业;其他金融;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:05.991413,common_stock,False,True,,,,
02692,HK,,,,,,,,,,,,,,,,,,工业,工业工程,,港股;工业;工业工程,akshare_eastmoney_company_profile,2026-06-02T14:23:05.999851,common_stock,False,True,,,,
02693,HK,,,,,,,,,,,,,,,,,,原材料业,一般金属及矿石,,港股;原材料业;一般金属及矿石;资源材料,akshare_eastmoney_company_profile,2026-06-02T14:23:06.017216,common_stock,False,True,,,,
02695,HK,,,,,,,,,,,,,,,,,,非必需性消费,旅游及消闲设施,,港股;非必需性消费;旅游及消闲设施;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:06.025682,common_stock,False,True,,,,
02696,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:06.028202,common_stock,False,True,,,,
02698,HK,,,,,,,,,,,,,,,,,,非必需性消费,消费者主要零售商,,港股;非必需性消费;消费者主要零售商;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:06.043204,common_stock,False,True,,,,
02699,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:06.250310,common_stock,False,True,,,,
02700,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:06.051204,common_stock,False,True,,,,
02701,HK,,,,,,,,,,,,,,,,,,资讯科技业,半导体,,港股;资讯科技业;半导体;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:06.114646,common_stock,False,True,,,,
02706,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:06.105863,common_stock,False,True,,,,
02708,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:06.128953,common_stock,False,True,,,,
02714,HK,,,,,,,,,,,,,,,,,,必需性消费,农业产品,,港股;必需性消费;农业产品,akshare_eastmoney_company_profile,2026-06-02T14:23:06.252210,common_stock,False,True,,,,
02715,HK,,,,,,,,,,,,,,,,,,工业,工业工程,,港股;工业;工业工程,akshare_eastmoney_company_profile,2026-06-02T14:23:06.143471,common_stock,False,True,,,,
02718,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:06.152023,common_stock,False,True,,,,
02720,HK,,,,,,,,,,,,,,,,,,非必需性消费,家庭电器及用品,,港股;非必需性消费;家庭电器及用品;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:06.164338,common_stock,False,True,,,,
02722,HK,,,,,,,,,,,,,,,,,,工业,工业工程,,港股;工业;工业工程,akshare_eastmoney_company_profile,2026-06-02T14:23:06.202691,common_stock,False,True,,,,
02723,HK,,,,,,,,,,,,,,,,,,非必需性消费,媒体及娱乐,,港股;非必需性消费;媒体及娱乐;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:06.281523,common_stock,False,True,,,,
02726,HK,,,,,,,,,,,,,,,,,,资讯科技业,半导体,,港股;资讯科技业;半导体;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:06.273129,common_stock,False,True,,,,
02727,HK,,,,,,,,,,,,,,,,,,工业,工业工程,,港股;工业;工业工程,akshare_eastmoney_company_profile,2026-06-02T14:23:06.239610,common_stock,False,True,,,,
02728,HK,,,,,,,,,,,,,,,,,,能源业,石油及天然气,,港股;能源业;石油及天然气;资源能源,akshare_eastmoney_company_profile,2026-06-02T14:23:06.256026,common_stock,False,True,,,,
02729,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:06.367849,common_stock,False,True,,,,
02738,HK,,,,,,,,,,,,,,,,,,原材料业,一般金属及矿石,,港股;原材料业;一般金属及矿石;资源材料,akshare_eastmoney_company_profile,2026-06-02T14:23:06.329748,common_stock,False,True,,,,
02768,HK,,,,,,,,,,,,,,,,,,原材料业,原材料,,港股;原材料业;原材料;资源材料,akshare_eastmoney_company_profile,2026-06-02T14:23:06.338455,common_stock,False,True,,,,
02772,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:06.376912,common_stock,False,True,,,,
02777,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:06.607953,common_stock,False,True,,,,
02778,HK,,,,,,,,,,,,,,,,,,地产业,地产投资信托基金,,港股;REIT;房地产基金;收息资产;地产业;地产投资信托基金;房地产,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02779,HK,,,,,,,,,,,,,,,,,,非必需性消费,支援服务,,港股;非必需性消费;支援服务,akshare_eastmoney_company_profile,2026-06-02T14:23:06.540052,common_stock,False,True,,,,
02788,HK,,,,,,,,,,,,,,,,,,原材料业,一般金属及矿石,,港股;原材料业;一般金属及矿石;资源材料,akshare_eastmoney_company_profile,2026-06-02T14:23:06.459366,common_stock,False,True,,,,
02789,HK,,,,,,,,,,,,,,,,,,工业,建筑,,港股;工业;建筑,akshare_eastmoney_company_profile,2026-06-02T14:23:06.498485,common_stock,False,True,,,,
02798,HK,,,,,,,,,,,,,,,,,,能源业,煤炭,,港股;能源业;煤炭;资源能源,akshare_eastmoney_company_profile,2026-06-02T14:23:06.616937,common_stock,False,True,,,,
02799,HK,,,,,,,,,,,,,,,,,,金融业,其他金融,,港股;金融业;其他金融;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:06.512904,common_stock,False,True,,,,
02800,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02801,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02802,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02803,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02804,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02805,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02806,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02807,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02809,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02810,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02812,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02814,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02815,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02817,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02818,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02819,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02820,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02821,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02822,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02823,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02824,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02825,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02826,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02827,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02828,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02829,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02830,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02832,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02834,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02835,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02836,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02837,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02838,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02839,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02840,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02841,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02843,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02845,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02846,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02848,HK,,,,,,,,,,,,,,,,,,基金,ETF及交易所买卖产品,,港股;ETF;基金;交易所买卖产品;ETF及交易所买卖产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
02858,HK,,,,,,,,,,,,,,,,,,金融业,其他金融,,港股;金融业;其他金融;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:07.732868,common_stock,False,True,,,,
02863,HK,,,,,,,,,,,,,,,,,,工业,建筑,,港股;工业;建筑,akshare_eastmoney_company_profile,2026-06-02T14:23:07.763329,common_stock,False,True,,,,
02865,HK,,,,,,,,,,,,,,,,,,工业,工业工程,,港股;工业;工业工程,akshare_eastmoney_company_profile,2026-06-02T14:23:07.824171,common_stock,False,True,,,,
02866,HK,,,,,,,,,,,,,,,,,,工业,工用运输,,港股;工业;工用运输,akshare_eastmoney_company_profile,2026-06-02T14:23:07.885507,common_stock,False,True,,,,
02869,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:07.927284,common_stock,False,True,,,,
02877,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:07.935867,common_stock,False,True,,,,
02878,HK,,,,,,,,,,,,,,,,,,资讯科技业,半导体,,港股;资讯科技业;半导体;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:07.938743,common_stock,False,True,,,,
02880,HK,,,,,,,,,,,,,,,,,,工业,工用运输,,港股;工业;工用运输,akshare_eastmoney_company_profile,2026-06-02T14:23:07.968653,common_stock,False,True,,,,
02881,HK,,,,,,,,,,,,,,,,,,原材料业,原材料,,港股;原材料业;原材料;资源材料,akshare_eastmoney_company_profile,2026-06-02T14:23:07.980564,common_stock,False,True,,,,
02882,HK,,,,,,,,,,,,,,,,,,非必需性消费,专业零售,,港股;非必需性消费;专业零售;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:07.989388,common_stock,False,True,,,,
02883,HK,,,,,,,,,,,,,,,,,,能源业,石油及天然气,,港股;能源业;石油及天然气;资源能源,akshare_eastmoney_company_profile,2026-06-02T14:23:08.046925,common_stock,False,True,,,,
02885,HK,,,,,,,,,,,,,,,,,,工业,工业工程,,港股;工业;工业工程,akshare_eastmoney_company_profile,2026-06-02T14:23:08.010658,common_stock,False,True,,,,
02886,HK,,,,,,,,,,,,,,,,,,公用事业,公用事业,,港股;公用事业;高股息,akshare_eastmoney_company_profile,2026-06-02T14:23:08.031449,common_stock,False,True,,,,
02888,HK,,,,,,,,,,,,,,,,,,金融业,银行,,港股;金融业;银行;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:08.042514,common_stock,False,True,,,,
02889,HK,,,,,,,,,,,,,,,,,,非必需性消费,汽车,,港股;非必需性消费;汽车;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:08.044203,common_stock,False,True,,,,
02892,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:08.065637,common_stock,False,True,,,,
02898,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:08.083652,common_stock,False,True,,,,
